,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone,zone_label
469,350000,698,150,7,2,1,3,1,10,San Isidro,77
470,380000,330,310,4,0,0,3,1,35,Vicente López,86
471,1190000,1037,400,7,5,0,4,1,1,Nordelta,57
472,105000,550,130,4,2,0,3,1,0,Pilar del Este,61
473,355000,210,210,4,3,0,3,1,0,Berazategui,5
474,249000,600,182,5,4,0,3,0,0,Ezeiza,24
475,398000,125,116,4,0,1,3,1,20,San Isidro,77
476,238000,600,140,5,0,0,3,1,20,Rosario,71
477,215000,135,115,4,2,1,3,0,9,Tigre,82
478,300000,360,230,8,3,0,4,1,10,Córdoba,14
479,260000,784,151,5,3,1,3,1,0,Escobar,20
480,447000,240,220,5,2,1,3,1,13,Vicente López,86
481,410000,1200,387,0,0,0,4,0,5,Villa Allende,87
482,375000,884,196,5,2,0,3,1,0,Villanueva,88
483,155000,525,124,4,2,0,3,0,0,Pilar,60
484,880000,825,320,0,3,0,4,1,7,GBA Norte,26
485,119000,90,75,3,0,1,2,0,10,Exaltación de la Cruz,23
486,430000,1102,230,4,2,0,3,1,0,Escobar,20
487,287000,780,145,4,2,0,3,1,0,Villanueva,88
488,189000,220,200,5,3,0,3,0,26,Córdoba,14
489,695000,1500,520,5,5,0,4,1,6,Córdoba,14
490,1600000,1158,430,8,3,0,4,1,1,Rincón de Milberg,68
491,360000,720,180,4,2,0,3,1,17,Pilar,60
492,75000,408,98,3,0,0,2,0,3,Santa Fe,80
493,170000,156,126,5,0,0,4,0,37,Capital Federal,11
494,300000,618,177,0,3,0,4,0,2,Escobar,20
495,96000,322,146,3,0,0,2,0,35,Córdoba,14
496,430000,600,300,4,2,0,3,0,0,Nordelta,57
497,210000,650,204,4,3,1,3,0,0,Pilar,60
498,248000,906,150,4,3,0,3,1,0,Escobar,20
499,490000,1750,480,0,4,0,4,0,14,Córdoba,14
500,365000,261,200,0,2,0,3,0,10,San Isidro,77
501,210000,272,140,4,2,1,3,0,25,Tres de Febrero,83
502,199000,465,150,4,2,1,3,0,0,Malvinas Argentinas,44
503,435000,283,180,4,2,1,3,1,40,Capital Federal,11
504,1110000,1100,380,0,5,0,4,0,4,Nordelta,57
505,135000,400,120,4,2,1,3,0,0,Pilar,60
506,230000,240,134,5,0,1,2,1,15,La Plata,39
507,740000,520,410,7,4,0,4,0,20,Capital Federal,11
508,198000,159,118,0,2,1,3,0,0,Pilar,60
509,125000,120,90,4,2,1,3,0,25,Córdoba,14
510,165000,304,138,4,2,0,3,0,33,Rosario,71
511,305000,200,170,5,0,0,3,1,0,Puertos,64
512,480000,800,320,5,4,0,4,1,7,Pilar,60
513,720000,1000,412,6,3,1,3,0,11,Córdoba,14
514,175000,155,155,5,3,0,3,0,0,Córdoba,14
515,210000,403,98,4,2,1,3,0,0,Malvinas Argentinas,44
516,325000,1200,300,6,4,0,4,1,25,Pilar,60
517,320000,800,177,6,2,0,4,1,0,Villanueva,88
518,160000,168,91,4,0,1,3,0,15,La Matanza,38
519,230000,136,84,3,0,1,2,0,40,Vicente López,86
520,890000,856,310,0,3,0,3,0,16,El Talar de Pacheco,18
521,297000,508,206,4,3,0,3,1,1,Puertos,64
522,145000,173,173,7,0,0,3,0,20,Rosario,71
523,689000,456,360,5,4,0,4,1,40,San Isidro,77
524,270000,280,280,0,3,0,3,0,30,Pilar,60
525,285000,240,179,5,3,1,4,0,30,Capital Federal,11
526,480000,280,240,7,2,0,4,1,0,Nordelta,57
527,470000,1831,219,5,4,1,4,0,0,Berazategui,5
528,1250000,850,850,5,0,0,0,0,25,Capital Federal,11
529,150000,170,170,5,3,1,4,0,30,General San Martín,31
530,289000,300,110,5,0,1,2,0,15,San Isidro,77
531,299000,600,200,6,2,1,3,0,7,Villa Allende,87
532,260000,340,274,0,2,0,3,0,12,Santa Fe,80
533,335000,223,105,4,0,0,3,0,6,Martínez,47
534,260000,666,300,5,4,0,3,1,15,Mendoza,50
535,154990,185,175,5,3,1,3,1,0,Córdoba,14
536,135000,100,80,3,2,1,2,0,10,Buenos Aires Costa Atlántica,7
537,360000,1063,213,6,3,0,4,0,0,Pilar,60
538,360000,939,322,4,2,0,3,1,0,Escobar,20
539,440000,412,305,5,2,1,3,0,40,Vicente López,86
540,150000,450,117,5,2,1,3,0,0,Pilar del Este,61
541,265000,281,99,0,0,1,2,0,0,San Isidro,77
542,600000,1287,427,0,3,0,5,0,25,San Isidro,77
543,875000,800,450,0,4,0,4,0,40,San Isidro,77
544,260000,138,110,4,3,1,3,0,0,Vicente López,86
545,780000,650,500,6,0,0,4,0,30,Capital Federal,11
546,159900,100,84,3,2,1,2,0,49,San Fernando,76
547,259000,195,125,5,2,1,4,0,25,Martínez,47
548,160000,320,220,4,2,0,3,0,15,Córdoba,14
549,700000,457,396,7,5,0,4,1,0,San Isidro,77
550,980000,1500,350,7,3,0,5,1,9,Delta,15
551,59000,150,94,5,0,0,2,0,40,Rosario,71
552,380000,789,179,4,3,0,3,1,0,Puertos,64
553,140000,95,95,3,0,1,2,0,0,Morón,54
554,139000,450,110,4,2,0,3,0,0,Pilar del Este,61
555,450000,750,300,6,3,0,4,1,4,GBA Oeste,27
556,575000,1380,350,3,4,1,3,0,5,La Calera,36
557,1100000,1400,390,0,3,0,5,0,10,Nordelta,57
558,390000,235,175,6,3,1,3,0,8,Villanueva,88
559,448000,220,152,5,3,1,4,1,26,Vicente López,86
560,330000,448,240,5,2,0,2,0,15,Pilar,60
561,140000,435,93,4,2,1,3,0,0,Pilar,60
562,900000,1500,550,6,7,0,5,0,0,Moreno,53
563,880000,990,385,6,2,0,3,1,1,Tigre,82
564,215000,580,280,4,2,0,3,0,20,Córdoba,14
565,490000,590,218,5,2,0,3,1,0,Nordelta,57
566,620000,577,287,5,3,1,4,1,40,Capital Federal,11
567,340000,900,220,4,2,1,3,1,8,Pilar,60
568,85000,200,70,3,2,0,2,1,0,Pilar,60
569,530000,377,297,4,3,0,3,1,30,San Isidro,77
570,499000,1600,350,5,3,0,0,1,13,Pilar,60
571,310000,201,125,0,2,0,3,0,5,San Isidro,77
572,1200000,1200,462,8,4,0,4,1,4,Nordelta,57
573,118000,125,76,3,2,0,2,0,40,General San Martín,31
574,162000,514,130,4,2,1,3,0,3,Santa Fe,80
575,1050000,400,400,5,5,0,3,1,10,Capital Federal,11
576,530000,380,302,0,4,0,4,0,45,Vicente López,86
577,265000,120,115,4,0,1,3,1,4,Vicente López,86
578,92000,420,75,3,0,0,2,0,0,Uruguay,85
579,189000,734,166,4,3,0,3,1,0,El Cantón,17
580,620000,282,282,5,2,0,4,1,20,San Isidro,77
581,495000,1431,407,0,4,1,5,0,8,Pilar,60
582,337000,262,222,0,2,1,3,0,0,Tigre,82
583,110000,129,110,4,3,0,3,0,0,Pilar del Este,61
584,250000,176,114,0,0,0,3,0,30,Santa Fe,80
585,278000,130,130,4,2,1,3,1,25,Vicente López,86
586,280000,170,170,4,3,0,3,1,0,Berazategui,5
587,1150000,450,450,7,4,1,4,1,8,Nordelta,57
588,62000,300,110,3,0,1,2,0,30,Córdoba,14
589,440000,730,340,5,4,0,4,1,3,Córdoba,14
590,270000,1350,200,0,2,0,3,1,0,Córdoba,14
591,600000,296,232,4,2,1,3,1,40,Capital Federal,11
592,170000,265,160,9,2,1,3,0,1,Córdoba,14
593,400000,409,198,4,0,1,3,1,1,Vicente López,86
594,165000,300,175,8,2,1,3,0,30,La Plata,39
595,99000,972,250,10,4,0,6,0,20,Córdoba,14
596,465000,252,226,4,3,1,3,0,10,GBA Norte,26
597,490000,220,200,0,4,1,4,0,10,Nordelta,57
598,390000,170,170,0,2,0,4,0,10,Rincón de Milberg,68
599,1450000,450,450,0,5,0,4,0,10,Nordelta,57
600,178000,336,170,5,2,0,2,0,7,Mendoza,50
601,220000,814,150,5,2,0,3,1,0,Escobar,20
602,365000,187,178,5,2,1,4,0,45,San Isidro,77
603,315000,183,166,6,2,1,4,0,30,San Isidro,77
604,180000,266,200,4,3,0,3,0,30,Ituzaingó,34
605,590000,315,315,5,3,0,4,1,0,Pilar,60
606,742000,550,225,7,4,0,4,1,30,San Isidro,77
607,420000,810,229,6,4,0,4,1,6,Escobar,20
608,315000,191,174,5,2,1,3,1,30,Almirante Brown,0
609,1250000,1375,314,4,3,0,4,1,0,Nordelta,57
610,218000,1400,195,4,3,0,3,0,9,Pilar,60
611,250000,190,180,5,3,0,3,1,18,Pilar,60
612,415000,604,217,0,3,0,4,0,2,Escobar,20
613,1600000,890,510,5,4,0,4,1,5,Pilar,60
614,330000,200,180,5,2,0,4,0,38,Morón,54
615,800000,750,290,7,4,1,4,1,20,Vicente López,86
616,360000,604,352,5,5,0,3,1,12,Escobar,20
617,340000,759,155,5,3,0,3,0,0,Ezeiza,24
618,260000,105,105,5,0,1,3,1,40,San Isidro,77
619,400000,2139,2116,4,4,1,4,1,0,Tigre,82
620,144000,1500,157,6,3,0,3,0,8,Santa Fe,80
621,430000,311,210,5,3,1,4,1,30,San Isidro,77
622,169000,150,110,0,2,0,2,0,2,Pilar,60
623,275000,198,160,4,3,1,3,0,0,El Cantón,17
624,194000,660,130,4,3,0,3,0,0,Esteban Echeverría,22
625,2800000,580,380,6,3,1,4,1,40,Palermo,59
626,398000,282,200,5,4,0,4,0,40,Vicente López,86
627,700000,1080,238,9,3,0,5,1,8,Pilar,60
628,118000,300,110,3,0,0,0,0,20,Pilar,60
629,540000,400,310,6,5,0,4,1,40,GBA Norte,26
630,395000,650,400,4,2,1,3,1,10,Malvinas Argentinas,44
631,120000,500,100,3,2,0,2,1,0,Río Ceballos,72
632,445000,234,190,5,4,0,3,1,10,San Isidro,77
633,495000,943,271,4,2,0,3,1,19,Pilar,60
634,620000,800,360,8,5,0,4,0,10,El Talar de Pacheco,18
635,160000,217,115,6,2,1,0,0,1,Rosario,71
636,220000,815,180,4,2,0,3,1,0,Escobar,20
637,1100000,460,460,5,2,0,4,1,20,San Isidro,77
638,395000,260,220,6,2,1,5,0,30,Vicente López,86
639,250000,800,240,5,2,1,4,1,22,Pilar,60
640,195000,163,140,5,3,0,3,0,26,Campana,9
641,285000,373,193,0,3,0,4,0,0,Rosario,71
642,250000,344,217,4,2,1,3,0,12,Lanús,40
643,220000,205,170,3,3,1,3,0,0,Córdoba,14
644,69000,210,150,0,0,1,2,0,40,Rosario,71
645,165000,750,156,0,3,0,3,0,1,Escobar,20
646,430000,279,200,5,2,1,4,0,40,Capital Federal,11
647,290000,168,116,5,2,1,4,0,35,Capital Federal,11
648,295000,590,202,4,3,1,3,1,0,Puertos,64
649,4200000,1151,818,0,9,0,5,0,10,Vicente López,86
650,255000,156,155,4,3,0,3,1,0,San Isidro,77
651,500000,250,190,3,3,0,2,0,25,Capital Federal,11
652,230000,500,200,5,0,0,3,1,0,Córdoba,14
653,69000,240,160,5,2,0,4,0,15,Córdoba,14
654,200000,600,240,8,3,0,4,0,0,Escobar,20
655,1100000,1031,550,8,4,0,4,1,28,San Isidro,77
656,140000,121,110,5,2,1,3,0,0,Córdoba,14
657,885000,480,400,8,7,0,4,1,4,San Isidro,77
658,390000,860,270,3,4,1,3,0,0,La Calera,36
659,255000,625,197,4,3,1,3,0,0,Pilar,60
660,150000,1000,150,2,0,0,0,0,10,Pilar,60
661,980000,1080,450,5,3,0,4,1,19,San Isidro,77
662,380000,250,250,0,3,0,3,0,10,Pilar,60
663,173000,562,195,4,2,1,3,0,9,Mendiolaza,49
664,355000,213,130,4,3,1,3,0,25,San Isidro,77
665,475000,510,211,0,3,1,3,0,10,Nordelta,57
666,182000,117,117,4,2,1,3,0,15,Mar del Plata,46
667,780000,630,420,9,3,0,4,1,10,Capital Federal,11
668,340000,220,180,4,3,1,3,0,25,San Fernando,76
669,795000,430,350,0,4,0,4,0,15,Tigre,82
670,3600000,200,200,10,2,0,4,0,23,Mendoza,50
671,250000,416,220,5,3,0,4,0,30,General San Martín,31
672,156500,152,152,5,2,1,3,0,38,Capital Federal,11
673,165000,904,262,6,2,1,4,1,36,Pilar,60
674,200000,1000,134,4,2,0,3,0,20,Escobar,20
675,145000,127,115,4,3,1,3,0,0,Córdoba,14
676,499000,615,238,0,3,1,4,0,3,General Pacheco,29
677,900000,340,340,7,4,0,5,1,0,Capital Federal,11
678,360000,236,145,4,3,1,3,0,35,Capital Federal,11
679,140000,196,151,7,0,0,3,0,30,Santa Fe,80
680,215000,610,150,4,3,0,3,0,0,Ezeiza,24
681,390000,190,150,5,3,0,4,0,20,Capital Federal,11
682,950000,660,500,5,4,0,4,1,25,San Fernando,76
683,300000,840,230,7,4,0,4,1,0,Escobar,20
684,110000,582,120,6,2,0,2,0,20,Santa María,81
685,330000,180,140,5,2,0,2,1,15,Vicente López,86
686,570000,1500,340,14,3,0,3,1,14,Córdoba,14
687,500000,920,298,4,3,0,3,1,15,Córdoba,14
688,65000,215,126,5,0,0,3,0,45,Mendoza,50
689,595000,800,320,5,4,0,4,1,4,Pilar,60
690,84500,153,72,4,0,1,2,0,13,Córdoba,14
691,170000,800,180,4,2,1,3,1,0,El Cantón,17
692,360000,291,165,5,2,1,4,1,40,Capital Federal,11
693,190000,270,169,5,2,0,2,0,20,Córdoba,14
694,1500000,1645,629,0,5,0,3,0,39,San Isidro,77
695,265000,617,173,4,2,0,3,1,20,Pilar,60
696,185000,360,122,5,3,0,3,0,10,Rosario,71
697,300000,450,200,4,3,0,3,0,1,Berazategui,5
698,308000,817,163,4,2,0,3,1,0,Tigre,82
699,900000,1000,400,0,6,0,5,0,40,San Isidro,77
700,240000,150,150,3,0,0,2,1,40,San Isidro,77
701,265000,137,96,4,3,1,3,0,20,Vicente López,86
702,330000,572,285,5,3,0,3,0,30,Morón,54
703,575000,627,250,9,2,0,4,0,46,San Fernando,76
704,238000,167,129,4,2,0,3,1,6,Pilar,60
705,420000,563,281,5,4,0,4,1,31,Rosario,71
706,325000,776,224,0,3,0,4,1,0,Villanueva,88
707,210000,240,140,3,3,1,2,0,15,Tres de Febrero,83
708,320000,800,177,4,2,0,3,1,0,Villanueva,88
709,535000,1054,310,5,3,1,3,1,10,Tigre,82
710,2700000,900,600,8,5,0,4,1,3,San Isidro,77
711,270000,70,70,2,0,0,0,0,14,Punta del Este,65
712,480000,790,240,0,4,0,3,0,0,Mar del Plata,46
713,319000,145,90,0,2,1,3,0,11,Capital Federal,11
714,115000,150,125,4,2,1,4,0,0,Córdoba,14
715,590000,1412,305,6,3,0,5,1,15,Pilar,60
716,420000,1027,337,5,4,0,4,0,3,Mendiolaza,49
717,140000,360,130,3,0,0,2,1,0,Córdoba,14
718,205000,400,130,3,2,1,2,0,2,Malvinas Argentinas,44
719,180000,200,167,6,2,1,2,0,15,Neuquen,55
720,395000,270,240,5,3,0,4,1,10,Ezeiza,24
721,100000,280,100,3,0,0,2,1,9,Córdoba,14
722,335000,550,320,5,4,1,4,1,0,Escobar,20
723,340000,200,200,7,4,0,4,1,10,Pilar,60
724,443000,948,251,0,4,0,3,0,1,Villanueva,88
725,390000,190,150,5,3,0,4,0,20,Capital Federal,11
726,375000,980,342,6,3,0,4,1,10,Pilar,60
727,189500,125,125,0,2,1,3,0,30,Santa Fe,80
728,155000,552,152,6,2,0,3,0,20,Rosario,71
729,850000,1100,270,0,3,0,3,0,0,Pilar,60
730,780000,481,345,8,4,0,0,0,2,Villanueva,88
731,695000,1274,277,0,0,0,3,0,0,Pilar,60
732,475000,1785,235,0,3,0,3,1,0,Córdoba,14
733,360000,980,360,6,3,0,3,1,2,Mendiolaza,49
734,275000,364,200,3,0,1,3,0,0,Córdoba,14
735,150000,197,110,4,3,1,3,0,34,Santa Fe,80
736,430000,1537,256,5,2,0,3,1,4,Escobar,20
737,590000,375,375,5,4,0,4,0,20,Córdoba,14
738,260000,185,90,0,2,0,2,0,0,San Isidro,77
739,640000,1537,336,6,5,0,5,1,1,Pilar,60
740,420000,209,179,5,2,1,4,1,17,Buenos Aires Costa Atlántica,7
741,150000,540,137,5,2,1,3,1,0,Pilar del Este,61
742,320000,814,220,5,4,0,3,1,0,Escobar,20
743,330000,970,250,4,2,1,3,1,30,Tigre,82
744,415000,595,238,5,3,1,4,1,0,Pilar,60
745,240000,600,150,4,0,0,3,0,45,Tigre,82
746,1890000,345,345,9,3,1,6,1,0,Palermo,59
747,240000,714,160,5,3,0,4,1,0,El Cantón,17
748,275000,365,184,4,4,0,3,1,0,Malvinas Argentinas,44
749,1150000,2400,400,10,5,0,4,1,17,Berazategui,5
750,280000,500,200,4,2,1,3,1,1,GBA Oeste,27
751,350000,937,177,4,2,0,3,1,0,Canning,10
752,715000,1577,434,9,5,0,5,1,15,Pilar,60
753,1550000,1100,470,0,7,0,5,0,13,Nordelta,57
754,190000,150,150,0,2,0,3,0,2,Santa Fe,80
755,115000,130,119,4,2,0,3,0,0,Pilar del Este,61
756,720000,1200,320,0,3,0,4,0,6,General Pacheco,29
757,1050000,970,406,0,6,0,5,0,13,San Isidro,77
758,440000,375,375,6,3,1,4,1,20,Capital Federal,11
759,399000,790,253,0,3,0,4,0,2,Escobar,20
760,199000,150,145,0,3,0,9,1,0,Capital Federal,11
761,295000,135,135,4,3,1,2,1,0,Vicente López,86
762,180000,1250,136,0,2,1,3,0,16,La Plata,39
763,290000,1300,250,5,3,0,3,1,3,Córdoba,14
764,180000,233,112,4,0,1,3,1,25,Hurlingham,33
765,200000,400,155,0,2,1,3,0,20,Pilar,60
766,220000,490,135,4,3,0,3,0,0,Uruguay,85
767,580000,516,418,4,0,0,3,0,40,Capital Federal,11
768,375000,720,214,4,3,0,3,1,20,Pilar,60
769,87000,80,80,3,0,0,2,0,20,Exaltación de la Cruz,23
770,489000,270,200,5,3,1,3,0,30,Capital Federal,11
771,156000,600,156,4,2,0,3,1,0,Pilar del Este,61
772,430000,800,230,6,4,0,3,1,12,El Talar de Pacheco,18
773,105000,200,70,3,0,0,2,0,25,GBA Oeste,27
774,240000,320,180,5,3,1,3,0,8,Córdoba,14
775,260000,400,180,4,3,1,3,0,12,Córdoba,14
776,390000,230,200,0,3,0,3,0,0,Pilar,60
777,420000,1000,600,4,0,0,4,0,20,Córdoba,14
778,95000,250,122,3,0,1,3,0,37,Córdoba,14
779,108000,105,105,0,2,1,2,0,10,Santa Fe,80
780,160000,373,96,4,0,0,3,0,0,Uruguay,85
781,265000,587,146,5,2,0,3,0,0,Puertos,64
782,220000,612,135,4,2,0,3,1,0,Pilar,60
783,340000,339,251,4,2,0,3,0,20,Capital Federal,11
784,159000,85,74,4,0,1,3,0,0,Santa Fe,80
785,1000000,325,225,4,3,0,3,1,10,Capital Federal,11
786,295000,300,300,5,3,1,4,1,15,Pilar,60
787,790000,370,350,6,4,0,4,1,32,San Isidro,77
788,277000,180,140,5,2,1,3,0,30,Capital Federal,11
789,260000,619,114,5,2,0,3,0,8,Escobar,20
790,179000,140,127,4,2,1,3,1,0,Pilar del Este,61
791,460000,1068,173,4,3,0,3,1,4,Villanueva,88
792,295000,200,170,4,2,1,3,0,30,Vicente López,86
793,495000,460,400,0,4,1,5,0,8,Villanueva,88
794,400000,720,200,4,2,0,3,1,15,Pilar,60
795,390000,322,245,5,4,1,4,0,20,San Isidro,77
796,247000,354,150,4,2,1,3,0,45,Lomas de Zamora,41
797,250000,129,101,4,2,0,3,1,7,Nordelta,57
798,125000,135,135,4,2,0,3,1,0,Pilar del Este,61
799,150000,272,100,3,2,0,2,0,40,Lomas de Zamora,41
800,850000,304,304,10,4,0,3,1,10,Pilar,60
801,490000,916,216,6,3,0,4,1,0,Villanueva,88
802,510000,510,240,7,4,0,4,1,6,Nordelta,57
803,90000,256,240,0,0,0,0,0,0,Córdoba,14
804,1600000,1150,343,0,4,0,4,0,1,Nordelta,57
805,510000,230,200,0,3,0,3,0,12,Nordelta,57
806,518000,902,230,4,3,0,3,1,0,Pilar,60
807,2300000,930,900,0,5,0,4,0,14,Nordelta,57
808,280000,330,180,4,3,1,3,0,16,Mar del Plata,46
809,339000,202,135,5,3,0,4,1,40,Capital Federal,11
810,248000,904,158,5,4,0,3,0,0,Escobar,20
811,195000,180,150,5,3,0,3,0,0,Córdoba,14
812,440000,230,230,5,3,0,3,1,6,Pilar,60
813,178000,168,85,3,0,0,2,1,45,Vicente López,86
814,92000,65,65,3,0,1,2,1,30,Buenos Aires Costa Atlántica,7
815,570000,240,200,0,2,0,3,0,30,Capital Federal,11
816,320000,1203,245,10,2,0,5,0,15,Pilar,60
817,280000,780,390,6,3,1,4,1,30,Ituzaingó,34
818,105000,190,140,4,0,1,3,0,36,Ituzaingó,34
819,235000,750,150,5,2,0,3,0,7,Villanueva,88
820,105000,700,130,0,2,1,2,0,5,Mendiolaza,49
821,360000,849,207,5,3,1,4,1,10,Pilar,60
822,700000,450,350,6,3,0,3,0,36,Mar del Plata,46
823,188000,221,185,3,0,1,2,0,35,Vicente López,86
824,155900,96,84,3,0,1,2,0,20,Vicente López,86
825,280000,1090,217,5,2,0,3,1,0,Tigre,82
826,189000,300,120,4,2,0,3,1,8,Pilar,60
827,100000,184,90,5,0,1,2,0,10,Villa Allende,87
828,115000,215,80,3,0,1,2,0,0,Córdoba,14
829,130000,160,94,4,2,0,2,0,13,Córdoba,14
830,430000,640,235,6,3,0,5,1,0,Nordelta,57
831,368000,750,238,0,5,1,5,0,18,Pilar,60
832,205000,608,151,4,2,0,3,0,0,Ezeiza,24
833,570000,290,260,7,3,0,3,1,1,Pilar,60
834,385000,848,215,6,4,0,3,1,0,Escobar,20
835,380000,796,212,4,2,0,3,1,2,Mar del Plata,46
836,585000,480,265,6,3,0,4,1,25,San Isidro,77
837,375000,884,196,3,2,1,3,1,0,Villanueva,88
838,445000,302,202,4,3,1,3,0,36,Capital Federal,11
839,385000,456,170,0,3,0,4,1,25,San Isidro,77
840,350000,626,177,0,2,0,4,1,12,Nordelta,57
841,185000,324,177,4,0,1,3,0,38,Quilmes,66
842,315000,300,280,0,4,1,3,1,16,Pilar,60
843,750000,520,520,10,7,0,0,1,20,Luján,42
844,1050000,1031,490,5,4,0,4,1,32,San Isidro,77
845,165000,160,130,5,2,0,4,0,30,Vicente López,86
846,850000,470,470,7,3,0,4,1,5,San Isidro,77
847,195000,887,152,5,2,0,3,0,0,Escobar,20
848,290000,800,200,5,3,1,3,1,15,Pilar,60
849,2800000,580,380,6,3,1,4,1,40,Palermo,59
850,230000,1080,280,4,2,0,3,1,5,Ezeiza,24
851,110000,384,100,5,2,1,3,0,29,Córdoba,14
852,399000,427,222,5,0,1,3,0,41,Capital Federal,11
853,345000,200,140,4,0,1,3,0,45,Capital Federal,11
854,470000,520,220,5,4,1,4,0,11,Rincón de Milberg,68
855,250000,330,149,4,0,0,3,0,40,Mar del Plata,46
856,330000,618,200,0,2,0,4,0,2,Escobar,20
857,300000,344,258,5,2,0,4,0,29,Quilmes,66
858,945000,978,309,6,4,0,4,1,1,Nordelta,57
859,230000,400,100,4,0,1,3,1,0,Rosario,71
860,510000,640,300,5,4,0,3,1,0,Pilar,60
861,195000,160,98,0,2,1,3,0,21,Neuquén,56
862,89000,500,110,0,0,0,3,0,40,Exaltación de la Cruz,23
863,410000,1500,280,8,3,0,4,1,0,Córdoba,14
864,495000,259,230,5,3,0,4,1,0,Canning,10
865,790000,373,280,5,4,0,4,1,15,Capital Federal,11
866,120000,150,100,3,2,1,2,0,0,Córdoba,14
867,248000,748,155,4,4,1,3,1,6,El Cantón,17
868,390000,391,232,6,2,0,3,1,7,Santa Fe,80
869,430000,780,260,0,3,0,4,0,18,Malvinas Argentinas,44
870,125000,188,115,4,2,1,3,0,20,Malvinas Argentinas,44
871,480000,845,276,0,3,0,4,0,6,Santa Fe,80
872,420000,776,246,5,3,0,4,1,18,Pilar,60
873,198000,608,118,0,2,0,3,0,0,Pilar,60
874,88000,400,115,4,0,1,2,0,0,Río Ceballos,72
875,380000,156,156,4,2,1,3,1,22,Capital Federal,11
876,125000,250,80,4,0,1,3,0,5,Córdoba,14
877,83000,400,110,0,0,0,2,0,0,Córdoba,14
878,210000,1425,158,4,2,1,3,0,0,General Rodríguez,30
879,245000,830,273,7,3,0,3,0,21,Tigre,82
880,410000,650,230,3,3,0,3,1,12,Villanueva,88
881,580000,1100,310,5,4,0,5,1,6,General Pacheco,29
882,680000,225,225,6,3,1,4,1,0,Capital Federal,11
883,370000,900,225,4,4,0,3,0,5,Santa Fe,80
884,149000,180,160,0,3,0,3,0,0,Córdoba,14
885,350000,905,200,5,4,0,3,1,0,Escobar,20
886,355000,1232,325,8,3,1,3,0,0,Malagueño,43
887,755000,700,200,5,3,0,3,1,3,Nordelta,57
888,89900,124,94,0,2,1,2,0,1,Santa Fe,80
889,199000,399,140,4,2,0,3,1,0,Pilar,60
890,465000,543,219,0,3,0,3,1,0,Nordelta,57
891,485000,981,254,5,3,0,2,1,1,Escobar,20
892,170000,250,170,3,2,0,2,0,0,Córdoba,14
893,880000,974,326,5,5,0,4,1,0,Pilar,60
894,385000,928,249,0,3,0,3,1,0,Villanueva,88
895,200000,392,114,3,0,1,2,0,32,La Matanza,38
896,515000,410,337,5,3,0,4,0,39,Capital Federal,11
897,85000,146,98,3,0,1,2,0,15,Morón,54
898,830000,1800,670,7,5,0,4,1,17,Córdoba,14
899,135000,170,90,3,0,0,2,0,0,La Plata,39
900,290000,908,289,5,4,0,4,1,0,Buenos Aires Costa Atlántica,7
901,1100000,400,280,5,3,0,0,1,40,Capital Federal,11
902,750000,313,229,0,3,1,3,0,0,Pilar,60
903,400000,1200,300,10,5,0,6,0,9,Córdoba,14
904,295000,120,120,4,2,1,3,1,15,Vicente López,86
905,199000,210,170,7,2,1,4,0,20,La Plata,39
906,890000,643,380,0,7,0,5,0,38,San Isidro,77
907,350000,860,150,4,2,1,3,0,5,Tigre,82
908,325000,819,190,5,3,0,4,1,0,Escobar,20
909,198000,345,160,5,4,0,3,1,10,Pilar,60
910,366000,222,152,6,2,1,4,1,35,Capital Federal,11
911,235000,946,234,5,4,0,4,0,0,Zelaya,89
912,345000,201,167,4,3,0,3,0,0,Nordelta,57
913,880000,510,450,0,4,1,5,0,3,Pilar,60
914,70000,254,254,0,2,0,3,0,34,Rosario,71
915,700000,1259,230,4,2,0,2,1,2,Santa Fe,80
916,245000,220,200,6,2,1,4,0,21,Rosario,71
917,278000,156,152,5,2,0,3,1,0,San Isidro,77
918,260000,919,151,5,3,1,3,1,0,Escobar,20
919,360000,810,142,5,3,0,2,1,2,Puertos,64
920,198000,80,76,4,2,0,3,0,31,Capital Federal,11
921,320000,185,165,5,2,1,3,1,0,San Isidro,77
922,560000,1023,242,0,2,0,4,1,2,Villanueva,88
923,420000,500,200,3,3,0,2,0,30,Capital Federal,11
924,790000,470,270,0,4,0,4,0,0,Pilar,60
925,210000,170,150,6,2,0,5,0,20,Campana,9
926,695000,852,320,5,3,1,5,0,16,General Pacheco,29
927,105000,125,103,6,2,1,3,1,0,Pilar del Este,61
928,570000,275,245,0,2,0,3,0,2,Nordelta,57
929,825000,1500,290,0,4,0,4,0,10,Cañuelas,12
930,172000,303,140,4,0,1,2,1,40,Mar del Plata,46
931,205000,265,160,4,0,1,3,1,0,Rosario,71
932,85000,900,150,0,0,0,2,1,2,Córdoba,14
933,279000,817,187,0,3,0,3,1,0,Villanueva,88
934,2300000,1600,800,6,5,0,5,0,35,San Isidro,77
935,650000,913,316,7,6,0,6,1,6,San Miguel,78
936,520000,400,400,0,3,1,4,0,20,Capital Federal,11
937,580000,700,400,8,7,0,4,1,25,Vicente López,86
938,255000,945,170,0,3,0,3,1,0,Villanueva,88
939,1150000,825,535,6,3,0,4,1,20,San Isidro,77
940,195000,204,204,4,2,1,2,1,29,Vicente López,86
941,145000,180,130,3,2,0,2,0,1,Córdoba,14
